elevation,lat,lon,yield,yield_binned,color,ndx,soil,links,slopes
1625.6562,41.252911,-97.144751,69,2,#CB181D,9063,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1621.7192,41.250142,-97.145481,95,2,#CB181D,9284,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1630.5774,41.25438,-97.144123,83,2,#CB181D,9302,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1625.3281,41.254371,-97.144067,83,2,#CB181D,9603,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1625.3281,41.2544,-97.144067,89,2,#CB181D,9604,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1625.9843,41.254825,-97.144072,90,2,#CB181D,9619,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1628.6089,41.254711,-97.14370600000001,90,2,#CB181D,9629,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1624.0157,41.250176,-97.143659,71,2,#CB181D,9791,Hastings silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691282&ogc_fid=3816844,0 to 1 percent slopes
1627.2966,41.254884999999994,-97.14380200000001,92,2,#CB181D,10140,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1627.6247,41.254816,-97.143854,72,2,#CB181D,10308,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1627.6247,41.254872999999996,-97.14385300000001,76,2,#CB181D,10310,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1631.2336,41.254958,-97.143587,88,2,#CB181D,10614,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1629.2651,41.254594,-97.144018,83,2,#CB181D,11183,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1629.9213,41.254246,-97.14417399999999,97,2,#CB181D,11989,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1630.2493,41.254045,-97.144283,82,2,#CB181D,12265,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1630.2493,41.254013,-97.144283,84,2,#CB181D,12266,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1634.1864,41.255043,-97.14383000000001,90,2,#CB181D,12516,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1630.5774,41.255097,-97.142649,78,2,#CB181D,12552,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1629.2651,41.255036,-97.142548,77,2,#CB181D,12556,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1627.9528,41.254961,-97.14252900000001,94,2,#CB181D,12559,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1628.6089,41.254766,-97.14253599999999,87,2,#CB181D,12566,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1628.2808,41.254507000000004,-97.142542,83,2,#CB181D,12575,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1628.6089,41.254478000000006,-97.142544,75,2,#CB181D,12576,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1628.9370000000001,41.25445,-97.142545,73,2,#CB181D,12577,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1629.5932,41.254421,-97.142549,75,2,#CB181D,12578,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1629.5932,41.254391999999996,-97.14255,86,2,#CB181D,12579,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1623.6877,41.250029999999995,-97.147764,95,2,#CB181D,12891,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1630.5774,41.254991,-97.14384,91,2,#CB181D,13140,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1630.2493,41.255041999999996,-97.142619,80,2,#CB181D,13174,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1625.3281,41.250212,-97.14246899999999,89,2,#CB181D,14034,Hastings silty clay loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691287&ogc_fid=3816714,7 to 11 percent slopes
1629.5932,41.254705,-97.142604,87,2,#CB181D,14485,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1622.7034,41.253045,-97.142136,81,2,#CB181D,14526,Hastings silty clay loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691287&ogc_fid=3816714,7 to 11 percent slopes
1622.3753,41.250197,-97.142414,80,2,#CB181D,14747,Hastings silty clay loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691287&ogc_fid=3816714,7 to 11 percent slopes
1623.6877,41.252874,-97.14218000000001,74,2,#CB181D,14915,Hastings silty clay loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691287&ogc_fid=3816714,7 to 11 percent slopes
1622.0472,41.250539,-97.142193,79,2,#CB181D,15326,Hastings silty clay loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691287&ogc_fid=3816714,7 to 11 percent slopes
1622.0472,41.250391,-97.142199,96,2,#CB181D,15330,Hastings silty clay loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691287&ogc_fid=3816714,7 to 11 percent slopes
1629.2651,41.250215999999995,-97.143331,94,2,#CB181D,16321,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1629.2651,41.25045,-97.143077,84,2,#CB181D,16330,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1628.9370000000001,41.254028000000005,-97.142926,91,2,#CB181D,16495,Butler silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691270&ogc_fid=3816289,0 to 1 percent slopes
1626.6404,41.249952,-97.147589,115,3,#EF3B2C,7,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1625.9843,41.249955,-97.147482,108,3,#EF3B2C,10,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.3281,41.249961,-97.147373,125,3,#EF3B2C,13,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.3281,41.249963,-97.14733000000001,104,3,#EF3B2C,14,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.249984000000005,-97.14708,121,3,#EF3B2C,20,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.249992999999996,-97.146997,127,3,#EF3B2C,22,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250007000000004,-97.146619,126,3,#EF3B2C,31,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250009999999996,-97.146576,100,3,#EF3B2C,32,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250019,-97.146281,124,3,#EF3B2C,39,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250019,-97.14603000000001,110,3,#EF3B2C,45,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250018,-97.145945,104,3,#EF3B2C,47,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250015999999995,-97.145904,113,3,#EF3B2C,48,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250015999999995,-97.145649,101,3,#EF3B2C,54,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250026,-97.145368,105,3,#EF3B2C,61,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250023999999996,-97.145333,112,3,#EF3B2C,62,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250021999999994,-97.145297,99,3,#EF3B2C,63,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250019,-97.145261,123,3,#EF3B2C,64,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250018,-97.145225,121,3,#EF3B2C,65,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250015999999995,-97.145189,113,3,#EF3B2C,66,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250015999999995,-97.14515300000001,114,3,#EF3B2C,67,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250015999999995,-97.14511800000001,126,3,#EF3B2C,68,Hastings silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691283&ogc_fid=3816866,1 to 3 percent slopes
1624.3438,41.250018,-97.145046,125,3,#EF3B2C,70,Hastings silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691283&ogc_fid=3816866,1 to 3 percent slopes
1624.3438,41.250018,-97.144937,119,3,#EF3B2C,73,Hastings silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691283&ogc_fid=3816866,1 to 3 percent slopes
1624.3438,41.250019,-97.144902,118,3,#EF3B2C,74,Hastings silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691283&ogc_fid=3816866,1 to 3 percent slopes
1624.3438,41.25002,-97.14486600000001,116,3,#EF3B2C,75,Hastings silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691283&ogc_fid=3816866,1 to 3 percent slopes
1624.3438,41.250021999999994,-97.14475999999999,122,3,#EF3B2C,78,Hastings silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691283&ogc_fid=3816866,1 to 3 percent slopes
1624.3438,41.250039,-97.143895,119,3,#EF3B2C,104,Hastings silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691282&ogc_fid=3816844,0 to 1 percent slopes
1621.0629999999999,41.250108000000004,-97.14195600000001,102,3,#EF3B2C,164,Hastings silty clay loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691287&ogc_fid=3816714,7 to 11 percent slopes
1624.0157,41.25215,-97.145552,127,3,#EF3B2C,556,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1622.3753,41.250155,-97.14553599999999,120,3,#EF3B2C,612,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.253333000000005,-97.14562600000001,105,3,#EF3B2C,788,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1622.0472,41.250516,-97.14623399999999,125,3,#EF3B2C,1708,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1626.6404,41.250353000000004,-97.146284,119,3,#EF3B2C,1969,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250445,-97.146068,125,3,#EF3B2C,2205,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1623.3596,41.25047,-97.146118,124,3,#EF3B2C,2223,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250628999999996,-97.14666,101,3,#EF3B2C,2472,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250439,-97.146712,127,3,#EF3B2C,2502,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250558000000005,-97.146713,108,3,#EF3B2C,2506,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250588,-97.146714,115,3,#EF3B2C,2507,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250646,-97.146714,124,3,#EF3B2C,2509,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250706,-97.14670799999999,112,3,#EF3B2C,2511,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1622.7034,41.250367,-97.146766,111,3,#EF3B2C,3041,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1622.7034,41.2504,-97.146766,106,3,#EF3B2C,3042,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1623.0315,41.250431,-97.146766,119,3,#EF3B2C,3043,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1623.0315,41.250462,-97.146766,111,3,#EF3B2C,3044,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1623.3596,41.250493,-97.14676700000001,127,3,#EF3B2C,3045,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.0157,41.250558000000005,-97.14676700000001,126,3,#EF3B2C,3047,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.0157,41.250591,-97.14676800000001,120,3,#EF3B2C,3048,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250623,-97.14676800000001,125,3,#EF3B2C,3049,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.0157,41.250719000000004,-97.14676800000001,125,3,#EF3B2C,3052,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250783,-97.14676999999999,120,3,#EF3B2C,3054,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1628.6089,41.254273,-97.146812,100,3,#EF3B2C,3161,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1620.0787,41.250464,-97.146819,126,3,#EF3B2C,3299,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1626.3123,41.25207,-97.147159,126,3,#EF3B2C,3839,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1626.3123,41.254251000000004,-97.146966,105,3,#EF3B2C,3906,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1623.6877,41.251907,-97.147215,124,3,#EF3B2C,4099,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1623.3596,41.251940999999995,-97.147214,127,3,#EF3B2C,4100,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
